date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2025-02-09 06:00:00+00:00,,2344.273164165664,443.88431676465234,4244.010974103952
2025-02-09 07:00:00+00:00,,2278.0834109654847,376.02879460768054,4179.000112456641
2025-02-09 08:00:00+00:00,,2133.8613114074697,231.1359986459811,4031.539374318594
2025-02-09 09:00:00+00:00,,1956.9547589029835,53.24706733355242,3854.0145113329772
2025-02-09 10:00:00+00:00,,1771.4524777298243,-133.12041697506493,3669.26601546873
2025-02-09 11:00:00+00:00,,1634.0643513796872,-268.96145920392473,3532.4106545660147
2025-02-09 12:00:00+00:00,,1582.9925815260733,-317.6022666448994,3480.076602959108
2025-02-09 13:00:00+00:00,,1641.36350371707,-259.9083674033009,3538.9486192329364
2025-02-09 14:00:00+00:00,,1856.99178692015,-44.060980206181284,3754.6388512525436
2025-02-09 15:00:00+00:00,,2133.5182749576334,230.04296259833563,4031.6846023455455
2025-02-09 16:00:00+00:00,,2597.305735532833,694.8670108107092,4495.159928344755
2025-02-09 17:00:00+00:00,,3206.5935415030585,1304.1469842374,5102.792535940264
2025-02-09 18:00:00+00:00,,3662.653103176014,1759.851284628633,5558.608035710631
2025-02-09 19:00:00+00:00,,3750.7643985217733,1845.72663123853,5645.559058890969
2025-02-09 20:00:00+00:00,,3653.2719443814112,1748.8212377368304,5548.497326664281
2025-02-09 21:00:00+00:00,,3548.779547167043,1644.177881758167,5442.936276196953
2025-02-09 22:00:00+00:00,,3540.047105142423,1636.1990011738724,5435.702655428719
2025-02-09 23:00:00+00:00,,3562.7280806409613,1660.1411536931812,5457.971485968348
2025-02-10 00:00:00+00:00,,3695.868095550647,1798.2534450542216,5595.895416732947
2025-02-10 01:00:00+00:00,,3740.0347670131705,1842.116572989486,5641.483700369212
2025-02-10 02:00:00+00:00,,3798.2548415536166,1901.015998577639,5699.20623371528
2025-02-10 03:00:00+00:00,,3878.655660810821,1981.0134805091157,5779.303392817688
2025-02-10 04:00:00+00:00,,3954.8366494507923,2057.0095471388513,5856.307068253736
2025-02-10 05:00:00+00:00,,4039.260504607243,2141.516775426124,5940.789817415189
2025-02-10 06:00:00+00:00,,4048.138134409972,2149.7439058302325,5950.083343619149
2025-02-10 07:00:00+00:00,,3920.980204147131,2023.1371274539401,5823.324156850873
2025-02-10 08:00:00+00:00,,3684.346907250494,1786.266736268672,5586.8576515652985
2025-02-10 09:00:00+00:00,,3485.949026179208,1586.7503103324177,5389.0309456918185
2025-02-10 10:00:00+00:00,,3297.834931264862,1398.5228015921948,5201.2385138932705
2025-02-10 11:00:00+00:00,,3119.945006782793,1222.4696338167703,5024.097916703675
2025-02-10 12:00:00+00:00,,3050.311561750832,1152.2189006375995,4953.661529720817
2025-02-10 13:00:00+00:00,,3209.6207916978015,1312.2794333356676,5113.07643024247
2025-02-10 14:00:00+00:00,,3480.4715356954694,1581.1011114180626,5383.6104829211
2025-02-10 15:00:00+00:00,,3835.9662507684716,1937.0996652157871,5738.167345466356
2025-02-10 16:00:00+00:00,,4193.548003892145,2295.02370663038,6093.488090875493
2025-02-10 17:00:00+00:00,,4573.332771774252,2676.1738189573744,6471.381391318658
2025-02-10 18:00:00+00:00,,4888.584062551701,2991.753690899534,6786.181185367941
2025-02-10 19:00:00+00:00,,5021.377306493219,3124.6146230837053,6918.6703751126815
2025-02-10 20:00:00+00:00,,5002.258668936786,3104.9168716714357,6899.642531784447
2025-02-10 21:00:00+00:00,,4970.77976166884,3073.0234454036017,6868.387352183916
2025-02-10 22:00:00+00:00,,4911.479934201901,3012.598649460457,6808.126190654464
2025-02-10 23:00:00+00:00,,4817.994590525304,2919.3328847401676,6715.555945776603
